operation_type,log_size,dtype,cpu_runtime_ms,gpu_runtime_ms,transfer_time_ms,winner,cpu_load_pct,is_battery_powered,power_mode,gpu_load_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_pressure,gpu_temp_C,thermal_headroom,concurrent_gpu_tasks,device_name,is_edge,source_file,data_transfer_cost_ms,gpu_mem_free_mb
matmul,8.5427,float16,1512.2712,2.3923,0.1652,1,18.4,1.0,0.0,0,586.0,4096.0,0.1432,54,31.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.1652,
matmul,8.6561,float16,2071.5993,2.4097,0.1966,1,21.6,1.0,0.0,0,586.0,4096.0,0.1432,54,31.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.1966,
matmul,8.7604,float16,2543.3522,3.0647,0.2307,1,14.1,1.0,0.0,0,586.0,4096.0,0.1432,54,31.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.2307,
matmul,8.8569,float16,3182.0882,3.4076,0.2676,1,19.0,1.0,0.0,0,586.0,4096.0,0.1432,54,31.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.2676,
matmul,8.9468,float16,3941.1062,3.6292,0.3072,1,16.6,1.0,0.0,0,586.0,4096.0,0.1432,54,31.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.3072,
matmul,9.0309,float16,7137.0711,6.1973,0.3495,1,15.7,1.0,0.0,0,586.0,4096.0,0.1432,54,31.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.3495,
matmul,9.1844,float16,6764.2322,7.5415,0.4424,1,15.7,1.0,0.0,0,586.0,4096.0,0.1432,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.4424,
matmul,9.3216,float16,9383.4787,8.4706,0.5461,1,15.4,1.0,0.0,0,586.0,4096.0,0.1432,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.5461,
matmul,9.4458,float16,12673.8784,11.3056,0.6608,1,16.1,1.0,0.0,0,586.0,4096.0,0.1432,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.6608,
matmul,9.5592,float16,21531.3574,11.9494,0.7864,1,17.0,1.0,0.0,0,586.0,4096.0,0.1432,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,0.7864,
matmul,9.76,float16,26616.2346,18.7884,1.0704,1,17.0,1.0,0.0,0,586.0,4096.0,0.1432,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,1.0704,
matmul,9.934,float16,71930.1231,23.2454,1.3981,1,27.0,1.0,0.0,0,586.0,4096.0,0.1432,53,32.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,1.3981,
matmul,10.2247,float16,150650.6678,48.5092,2.1845,1,17.0,1.0,0.0,0,663.0,4096.0,0.1621,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,2.1845,
matmul,10.4623,float16,333731.9617,85.0776,3.1457,1,15.6,1.0,0.0,0,664.0,4096.0,0.1621,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,matmul.parquet,3.1457,
conv2d,4.6916,float32,1.3355,66.9642,53.9114,0,16.0,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3703.0
conv2d,5.5946,float32,0.3526,1.1627,0.153,0,0.0,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3703.0
conv2d,6.9237,float32,2.0462,15.0135,0.3102,0,54.5,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3683.0
conv2d,6.9237,float32,2.3123,11.0092,0.4229,0,58.3,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3683.0
conv2d,7.5257,float32,3.0984,1.6545,0.485,1,0.0,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3683.0
conv2d,7.5257,float32,5.6312,2.6861,0.6034,1,54.5,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3683.0
conv2d,8.1278,float32,10.1699,4.5522,1.1356,1,52.0,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3667.0
conv2d,8.1278,float32,20.2979,3.7141,1.0888,1,54.2,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3647.0
conv2d,8.7299,float32,33.5151,4.591,2.0124,1,53.2,,,7,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3615.0
conv2d,8.7299,float32,66.7578,5.894,2.6732,1,57.5,,,7,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3615.0
conv2d,8.48,float32,21.169,3.4901,2.1844,1,58.3,,,7,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3579.0
conv2d,8.48,float32,39.6689,4.4981,2.4128,1,54.4,,,4,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3579.0
conv2d,9.0821,float32,67.2455,13.2533,3.8262,1,53.5,,,4,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3469.0
conv2d,9.0821,float32,145.8999,11.6214,3.7693,1,55.0,,,7,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3469.0
conv2d,4.6916,float16,0.6595,8.37,0.0959,0,50.0,,,7,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3467.0
conv2d,5.5946,float16,5.0439,2.6066,0.1236,1,0.0,,,5,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3467.0
conv2d,6.9237,float16,304.909,1.543,0.3214,1,40.3,,,7,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3467.0
conv2d,6.9237,float16,229.811,1.578,0.3013,1,46.1,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3467.0
conv2d,7.5257,float16,1268.86,1.6925,0.46,1,17.6,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3467.0
conv2d,7.5257,float16,836.9347,1.9554,0.417,1,19.3,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3467.0
elementwise,2.1106,float32,6.5823,50.8457,57.3313,0,10.1,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,2.1106,float16,2.9357,0.2255,0.191,1,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,2.4099,float32,0.0188,0.0592,0.0545,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,2.4099,float16,0.0129,0.05,0.0363,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,2.7101,float32,0.0143,0.0489,0.0367,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,2.7101,float16,0.0128,0.0463,0.035,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.0107,float32,0.0159,0.0476,0.0361,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.0107,float16,0.0132,0.0508,0.0338,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.3115,float32,0.024,0.0509,0.036,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.3115,float16,0.0154,0.0517,0.0341,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.6125,float32,1.5935,0.0754,0.0694,1,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.6125,float16,0.0294,0.0664,0.0591,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.9134,float32,0.0545,0.071,0.0443,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,3.9134,float16,0.0227,0.0692,0.0398,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,4.2144,float32,0.454,0.0613,0.0589,1,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,4.2144,float16,0.043,0.0715,0.0447,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,4.5155,float32,0.0754,0.0613,0.0763,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,4.5155,float16,0.0564,0.0581,0.0476,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,4.8165,float32,0.169,0.0652,0.0774,1,77.8,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
elementwise,4.8165,float16,0.1189,0.0842,0.1147,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3685.0
fft,3.0107,float32,0.2769,27.3953,0.0788,0,8.3,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3712.0
fft,4.2144,float32,1.2424,0.693,0.0544,1,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3712.0
fft,4.8165,float32,0.1915,0.4677,0.0769,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3712.0
fft,3.6125,float32,0.0873,0.4389,0.0385,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3712.0
fft,4.8165,float32,0.1489,0.4334,0.0807,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3712.0
fft,5.4185,float32,0.4775,1.2531,0.1854,0,54.5,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3692.0
fft,4.2144,float32,0.2329,27.3289,0.1056,0,57.1,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3688.0
fft,5.4185,float32,0.5537,1.8129,0.231,0,50.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3688.0
fft,6.0206,float32,1.3341,1.8981,0.5619,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3688.0
fft,4.5155,float32,0.216,0.6256,0.0557,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3688.0
fft,5.7196,float32,1.1361,0.6676,0.3045,1,58.3,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3688.0
fft,6.3216,float32,2.4892,1.8992,1.0499,0,50.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3672.0
fft,4.8165,float32,0.4708,0.7412,0.0739,0,0.0,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3672.0
fft,6.0206,float32,1.7185,0.9453,0.4846,1,54.5,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3672.0
fft,6.6227,float32,5.9436,3.2323,1.5594,1,54.2,,,0,,,,52,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3640.0
matmul,3.6125,float32,2.6047,99.089,0.2795,0,33.3,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3664.0
matmul,4.5155,float32,0.0289,6.289,0.1008,0,10.0,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3664.0
matmul,5.4185,float32,1.5705,0.108,0.0745,1,0.0,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3664.0
matmul,6.3216,float32,0.0532,1.4287,0.1112,0,0.0,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3664.0
matmul,7.2247,float32,0.2933,0.1869,0.1318,0,0.0,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3664.0
matmul,8.1278,float32,0.953,0.8335,0.5515,0,53.8,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3662.0
matmul,8.6561,float32,1.7932,0.4479,0.5846,1,0.0,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3662.0
matmul,9.0309,float32,6.9625,1.6278,1.6731,1,56.0,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3642.0
matmul,9.5592,float32,19.771,3.4821,3.0525,1,56.8,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3622.0
matmul,9.934,float32,55.2479,5.2016,5.2045,1,63.0,,,7,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3590.0
matmul,3.6125,float16,0.0335,64.1629,0.1073,0,52.0,,,7,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,4.5155,float16,0.0601,0.7877,0.12,0,63.6,,,7,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,5.4185,float16,0.3191,0.0921,0.1003,1,0.0,,,7,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,6.3216,float16,2.7725,1.3959,0.1292,1,0.0,,,7,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,7.2247,float16,21.763,0.9754,0.1732,1,54.2,,,5,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,8.1278,float16,152.6797,13.2024,0.2785,1,34.5,,,5,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,8.6561,float16,495.9047,1.7364,0.5193,1,16.7,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,9.0309,float16,1793.8859,3.2567,0.6414,1,13.3,,,0,,,,57,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,9.5592,float16,4953.3845,13.1975,6.3703,1,10.0,,,0,,,,57,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3584.0
matmul,9.934,float16,26197.7246,26.6082,10.9809,1,11.0,,,0,,,,57,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3600.0
reduce_sum,1.8129,float32,3.0758,33.528,53.2796,0,12.9,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,1.8129,float16,0.0174,0.8058,0.1885,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,2.1106,float32,0.011,0.0323,0.0539,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,2.1106,float16,0.006,0.0285,0.0326,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,2.4099,float32,0.0066,0.028,0.0358,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,2.4099,float16,0.0061,0.0268,0.0335,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,2.7101,float32,0.006,0.028,0.0363,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,2.7101,float16,0.0062,0.0277,0.0321,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.0107,float32,0.0059,0.0275,0.0361,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.0107,float16,0.0058,0.0251,0.0304,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.3115,float32,0.0088,0.0259,0.0341,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.3115,float16,0.0057,0.0253,0.0308,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.6125,float32,0.0062,0.0255,0.0329,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.6125,float16,0.0065,0.0255,0.0329,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.9134,float32,0.0067,0.0258,0.0368,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,3.9134,float16,0.0065,0.0245,0.0359,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,4.2144,float32,0.0077,0.0265,0.0394,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,4.2144,float16,0.0069,0.0249,0.0365,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,4.5155,float32,1.3777,0.0577,0.1592,1,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
reduce_sum,4.5155,float16,0.2794,0.0298,0.0521,1,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3707.0
scan,1.8129,float32,0.0954,27.1533,46.706,0,12.1,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,1.8129,float16,0.0161,0.1806,0.1639,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,2.1106,float32,0.0089,0.0353,0.0488,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,2.1106,float16,0.0063,0.0323,0.0359,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,2.4099,float32,0.0058,0.0315,0.0342,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,2.4099,float16,0.0057,0.0298,0.0335,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,2.7101,float32,0.006,0.0311,0.0343,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,2.7101,float16,0.0057,0.0298,0.0322,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.0107,float32,0.0077,0.0314,0.0352,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.0107,float16,0.0063,0.0484,0.1076,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.3115,float32,0.0094,0.032,0.0343,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.3115,float16,0.0074,0.0315,0.0318,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.6125,float32,0.013,0.0316,0.0367,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.6125,float16,0.009,0.0334,0.0315,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.9134,float32,0.0253,0.032,0.0365,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,3.9134,float16,0.0133,0.0307,0.0339,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,4.2144,float32,0.0299,0.0346,0.0407,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,4.2144,float16,0.0211,0.0312,0.0385,0,33.3,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,4.5155,float32,0.0591,0.0358,0.097,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
scan,4.5155,float16,0.0368,0.0327,0.0423,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,2.1106,float32,0.2056,28.9174,51.8068,0,11.1,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,2.1106,float16,0.0497,0.1623,0.1833,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,2.4099,float32,0.0388,0.2259,0.0463,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,2.4099,float16,0.0329,0.1807,0.0409,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,2.7101,float32,0.0562,0.0848,0.0375,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,2.7101,float16,0.0573,0.0852,0.037,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.0107,float32,0.0968,0.0907,0.0356,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.0107,float16,0.1034,0.0716,0.0349,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.3115,float32,0.2005,0.1662,0.0353,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.3115,float16,0.2086,0.1928,0.0371,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.6125,float32,0.4257,0.1699,0.0379,1,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.6125,float16,0.4336,0.1588,0.0358,1,50.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.9134,float32,0.8806,12.6022,0.0392,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,3.9134,float16,0.9342,0.3824,0.0634,1,33.3,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,4.2144,float32,1.9006,0.1486,0.0547,1,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,4.2144,float16,1.9232,0.1331,0.0787,1,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,4.5155,float32,3.9284,0.1558,0.1599,1,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,4.5155,float16,4.0143,0.1366,0.0481,1,25.0,,,6,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3715.0
sort,4.8165,float32,10.8968,0.7016,0.2013,1,0.0,,,6,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3713.0
sort,4.8165,float16,8.6506,0.2382,0.1468,1,50.0,,,6,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3713.0
transpose,3.0107,float32,2.3057,0.0363,53.3098,0,12.4,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,3.0107,float16,0.0105,0.0125,0.1803,0,33.3,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,3.6125,float32,0.004,0.0098,0.0771,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,3.6125,float16,0.0035,0.0099,0.0658,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,4.2144,float32,0.0043,0.0094,0.0677,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,4.2144,float16,0.0048,0.0092,0.0698,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,4.8165,float32,0.0038,0.0099,0.146,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,4.8165,float16,0.0051,0.0096,0.0599,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,5.4185,float32,0.0067,0.0111,0.1823,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,5.4185,float16,0.0084,0.0108,0.2065,0,0.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3717.0
transpose,6.0206,float32,0.0093,0.0146,1.5897,0,20.0,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3697.0
transpose,6.0206,float16,0.0204,0.0161,0.4538,0,18.2,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3697.0
transpose,6.6227,float32,0.0179,0.024,1.7181,0,7.1,,,0,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3697.0
transpose,6.6227,float16,0.0246,0.0234,1.062,0,10.7,,,4,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3697.0
transpose,7.2247,float32,0.0261,0.0249,8.5986,0,10.0,,,4,,,,54,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3633.0
transpose,7.2247,float16,0.0261,0.0232,3.2385,0,12.9,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3633.0
transpose,7.8268,float32,0.0255,0.0334,32.589,0,9.2,,,1,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3377.0
transpose,7.8268,float16,0.0281,0.0331,12.4037,0,10.2,,,0,,,,55,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,3377.0
transpose,8.4288,float32,0.0274,0.0365,137.591,0,13.2,,,0,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,2353.0
transpose,8.4288,float16,0.0259,0.0333,338.8489,0,11.8,,,69,,,,56,,,NVIDIA GeForce RTX 2050,0,merged_dataset.parquet,,2354.0
